"","stream_segment_ID","direction","flowing_width","percent_nonflow","code","notes","environment","measurer_name","date","stream_order","UTM_X","UTM_Y","elev_m","acc_m2","slopes","r_param","w_model"
"487","S8","Upstream",274.32,0,"","","Forest","Eric","09/27/15",3,673561.906055,3990265.75756,561,593424,0.0604372595712827,4.08939644158818,100.41
"488","S8","Upstream",55.88,0,"","","Forest","Eric","09/27/15",3,673558.235556,3990268.47547,562,591444,0.0604372595712827,9.44078145851381,145.91
"489","S8","Upstream",58.42,50,"","","Forest","Eric","09/27/15",3,673556.681059,3990273.08415,562,591444,0.0604372595712827,4.07828915631399,100.11
"490","S8","Upstream",80.01,50,"","","Forest","Eric","09/27/15",3,673555.216944,3990277.82591,562,591408,0.0604372595712827,7.77237746235915,136.49
"491","S8","Upstream",68.58,0,"","","Forest","Eric","09/27/15",3,673554.256479,3990282.04427,565,591408,0.0604372595712827,2.21682841167785,64.32
"492","S8","Upstream",116.84,0,"MC","","Forest","Eric","09/27/15",3,673552.926977,3990285.98688,565,590472,0.0604372595712827,7.09068622509949,131.67
"493","S8","Upstream",105.156,40,"","","Forest","Eric","09/27/15",3,673550.73846,3990288.52092,565,589608,0.0604372595712827,7.24510334501974,132.71
"494","S8","Upstream",132.08,0,"","","Forest","Eric","09/27/15",3,673550.948455,3990293.43997,565,589572,0.0604372595712827,7.15204474027269,132.04
"495","S8","Upstream",86.36,0,"","","Forest","Eric","09/27/15",3,673553.828249,3990295.62531,567,589572,0.0604372595712827,8.17127440101467,138.82
"496","S8","Upstream",157.48,0,"","","Forest","Eric","09/27/15",3,673553.028876,3990300.27957,569,588816,0.0604372595712827,6.0809354679659,123.2
"497","S8","Upstream",131.064,40,"","","Forest","Eric","09/27/15",3,673548.537307,3990301.12988,566,588816,0.0604372595712827,4.71006433921866,108.52
"498","S8","Upstream",243.84,0,"","","Forest","Eric","09/27/15",3,673543.831278,3990302.63794,567,588816,0.0604372595712827,9.43789762700908,145.63
"499","S8","Upstream",195.58,0,"","","Forest","Eric","09/27/15",3,673542.537873,3990307.36655,566,588456,0.0604372595712827,7.50811957078986,134.45
"500","S8","Upstream",109.22,0,"","","Forest","Eric","09/27/15",3,673540.233999,3990311.59018,570,588456,0.0604372595712827,7.05375873227604,131.21
"501","S8","Upstream",114.3,10,"","","Forest","Eric","09/27/15",3,673536.129103,3990314.03436,569,585216,0.0604372595712827,9.43990637315437,145.27
"502","S8","Upstream",175.26,0,"","","Forest","Eric","09/27/15",3,673531.380452,3990314.1123,569,575460,0.0604372595712827,9.88709227740765,146.36
"503","S8","Upstream",103.632,20,"","","Forest","Eric","09/27/15",3,673527.209914,3990313.76597,571,575460,0.0604372595712827,7.26532347942702,131.55
"504","S8","Upstream",93.98,0,"","","Forest","Eric","09/27/15",3,673522.734101,3990314.16216,571,575352,0.0604372595712827,3.78677704557776,94.58
"505","S8","Upstream",162.56,0,"","","Forest","Eric","09/27/15",3,673518.661138,3990313.53078,572,575028,0.0604372595712827,8.17605041991919,137.44
"506","S8","Upstream",88.9,0,"MC","","Forest","Eric","09/27/15",3,673513.541226,3990314.98949,571,574668,0.0604372595712827,1.37446275423281,40.88
"507","S8","Upstream",160.02,0,"MC","","Forest","Eric","09/27/15",3,673509.153322,3990315.99003,572,574668,0.0604372595712827,5.83283769292757,119.69
"508","S8","Upstream",215.9,0,"","","Forest","Eric","09/27/15",3,673504.561872,3990314.50497,572,572580,0.0604372595712827,2.19010627572425,62.86
"509","S8","Upstream",73.66,50,"","","Forest","Eric","09/27/15",3,673499.69986,3990314.39501,573,572580,0.0604372595712827,6.94858070858754,128.97
"510","S8","Upstream",114.3,70,"","","Forest","Eric","09/27/15",3,673496.361657,3990317.70803,573,571284,0.0604372595712827,8.22252574493177,137.35
"511","S8","Upstream",197.358,30,"","","Forest","Eric","09/27/15",3,673492.371751,3990320.95111,573,571140,0.0604372595712827,1.36207192088477,40.42
"512","S8","Upstream",203.2,0,"","","Forest","Eric","09/27/15",3,673487.756374,3990320.84404,572,570384,0.0604372595712827,3.93091899785213,96.48
"513","S8","Upstream",78.74,50,"","","Forest","Eric","09/27/15",3,673482.769748,3990319.14697,574,570384,0.0604372595712827,6.77191083854996,127.42
"514","S8","Upstream",226.06,0,"","","Forest","Eric","09/27/15",3,673478.671939,3990321.20212,575,569304,0.0604372595712827,4.2625134952832,101.2
"515","S8","Upstream",172.72,0,"","Dry tributary channel to the west","Forest","Eric","09/27/15",3,673473.928697,3990321.07987,575,569088,0.0604372595712827,7.68128578853793,133.78
"516","S8","Upstream",167.64,0,"","","Forest","Eric","09/27/15",3,673469.800833,3990322.93678,575,568764,0.0604372595712827,6.2457593367435,122.94
"517","S8","Upstream",104.14,0,"","","Forest","Eric","09/27/15",3,673464.22983,3990321.80303,577,568476,0.0604372595712827,5.72339553944767,118.11
"518","S8","Upstream",180.34,0,"","","Forest","Eric","09/27/15",3,673460.974594,3990324.2716,577,568476,0.0604372595712827,3.89267213060521,95.77
"519","S8","Upstream",72.39,50,"","","Forest","Eric","09/27/15",3,673458.559388,3990328.14769,579,568476,0.0604372595712827,1.17069292138331,34.68
"520","S8","Upstream",104.14,0,"","","Forest","Eric","09/27/15",3,673454.321516,3990331.09645,578,567828,0.0604372595712827,1.94081199029461,56.38
"521","S8","Upstream",124.968,40,"","","Forest","Eric","09/27/15",3,673449.989793,3990331.85942,578,567792,0.0604372595712827,3.2858123916667,85.68
"522","S8","Upstream",198.12,0,"","","Forest","Eric","09/27/15",3,673445.104745,3990332.20837,580,565848,0.0604372595712827,9.51224151230417,143.63
"523","S8","Upstream",170.18,0,"","","Forest","Eric","09/27/15",3,673440.031895,3990333.09807,579,565812,0.0604372595712827,2.01264281966724,58.15
"524","S8","Upstream",177.8,0,"","","Forest","Eric","09/27/15",3,673437.427489,3990336.65657,579,565812,0.0604372595712827,8.9199581083376,140.68
"525","S8","Upstream",55.88,60,"","","Forest","Eric","09/27/15",3,673434.135379,3990341.03126,581,565812,0.0604372595712827,5.68516827956773,117.51
"526","S8","Upstream",177.8,0,"","","Forest","Eric","09/27/15",3,673430.347124,3990343.01686,581,565740,0.0604372595712827,8.52348270150833,138.53
"527","S8","Upstream",149.86,0,"","","Forest","Eric","09/27/15",3,673427.031247,3990340.38591,581,565740,0.0604372595712827,1.20852903556079,35.74
"528","S8","Upstream",175.26,0,"","","Forest","Eric","09/27/15",3,673427.263019,3990334.86012,581,565740,0.0604372595712827,1.5782634911593,46.48
"529","S8","Upstream",180.34,0,"","","Forest","Eric","09/27/15",3,673426.752988,3990332.21141,581,565740,0.0604372595712827,3.37910115299746,87.2
"530","S8","Upstream",142.24,20,"","","Forest","Eric","09/27/15",3,673421.185646,3990328.91013,581,500796,0.0604372595712827,5.55286016641185,110.59
"531","S8","Upstream",116.84,0,"","","Forest","Eric","09/27/15",3,673419.060725,3990325.29139,581,500796,0.0604372595712827,6.88115483755246,121.64
"532","S8","Upstream",132.08,0,"","","Forest","Eric","09/27/15",3,673414.967266,3990323.89623,581,499896,0.0604372595712827,4.2730433952529,96.18
"533","S8","Upstream",116.84,0,"","","Forest","Eric","09/27/15",3,673411.444436,3990321.53875,583,499896,0.0604372595712827,2.12384844804183,58.05
"534","S8","Upstream",180.34,0,"","","Forest","Eric","09/27/15",3,673406.308327,3990320.15794,583,499068,0.0604372595712827,7.07312222570181,122.83
"535","S8","Upstream",85.09,50,"","","Forest","Eric","09/27/15",3,673401.444525,3990318.90814,582,497808,0.0604372595712827,7.97174103977159,128.41
"536","S8","Upstream",124.46,0,"","","Forest","Eric","09/27/15",3,673396.649101,3990318.5624,582,497772,0.0604372595712827,8.42897533928044,130.97
"537","S8","Upstream",104.14,0,"","","Forest","Eric","09/27/15",3,673391.833567,3990317.2098,583,497772,0.0604372595712827,9.97751604346558,138.3
"538","S8","Upstream",99.06,0,"","","Forest","Eric","09/27/15",3,673387.203987,3990318.29973,583,497340,0.0604372595712827,6.72819409845397,120.18
"539","S8","Upstream",193.04,0,"","","Forest","Eric","09/27/15",3,673381.632513,3990318.17392,583,497304,0.0604372595712827,8.53175628534518,131.47
"540","S8","Upstream",167.64,0,"","","Forest","Eric","09/27/15",3,673376.682915,3990319.78179,584,497196,0.0604372595712827,3.15552250877954,79
"541","S8","Upstream",119.38,0,"","","Forest","George","09/27/15",3,673372.378181,3990322.61264,584,492984,0.0604372595712827,5.28783037909307,107.29
"542","S8","Upstream",137.16,0,"","","Forest","George","09/27/15",3,673368.263749,3990322.401,585,492984,0.0604372595712827,1.38746014190838,38.91
"543","S8","Upstream",142.24,0,"","","Forest","George","09/27/15",3,673363.235419,3990323.24113,585,491076,0.0604372595712827,5.06138606276363,104.77
"544","S8","Upstream",134.62,0,"","","Forest","George","09/27/15",3,673360.272485,3990319.83423,585,491076,0.0604372595712827,8.6485154023394,131.4
"545","S8","Upstream",129.54,0,"","","Forest","George","09/27/15",3,673357.349433,3990316.13781,586,490248,0.0604372595712827,4.10678027197719,93.22
"546","S8","Upstream",144.78,0,"","","Forest","George","09/27/15",3,673352.521997,3990315.04046,586,490248,0.0604372595712827,1.8384717060253,50.71
"547","S8","Upstream",134.874,10,"","","Forest","George","09/27/15",3,673348.285786,3990312.99185,586,486504,0.0604372595712827,7.26391082280315,122.84
"548","S8","Upstream",177.8,0,"","","Forest","George","09/27/15",3,673343.13927,3990312.7798,586,486504,0.0604372595712827,9.12186673120596,133.23
"549","S8","Upstream",142.24,30,"","","Forest","George","09/27/15",3,673338.23065,3990312.57024,585,486360,0.0604372595712827,5.0350405969657,104.08
"555","S8","Upstream",99.06,0,"","","Forest","George","09/27/15",3,673315.596098,3990310.80055,586,477864,0.0604372595712827,3.17303418624215,78.07
"556","S8","Upstream",88.9,0,"","","Forest","George","09/27/15",3,673309.964963,3990309.88544,587,477216,0.0604372595712827,4.87236527400091,101.52
"557","S8","Upstream",114.3,0,"","","Forest","George","09/27/15",3,673305.473792,3990310.75853,589,477216,0.0604372595712827,6.08737620618194,113.18
"558","S8","Upstream",81.28,0,"","","Forest","George","09/27/15",3,673300.57283,3990307.63031,590,475524,0.0604372595712827,5.38053680560552,106.65
"559","S8","Upstream",152.4,0,"","","Forest","George","09/27/15",3,673296.25601,3990307.54377,589,475488,0.0604372595712827,1.35439609875903,37.47
"560","S8","Upstream",187.96,0,"","","Forest","George","09/27/15",3,673291.304084,3990307.75588,589,471528,0.0604372595712827,7.8325223471038,124.8
"561","S8","Upstream",195.58,0,"","","Forest","George","09/27/15",3,673286.417949,3990306.6866,589,471456,0.0604372595712827,5.03424605331384,102.77
"562","S8","Upstream",67.056,40,"","","Forest","George","09/27/15",3,673281.753226,3990305.46422,590,471456,0.0604372595712827,3.65952531760558,85.45
"563","S8","Upstream",121.92,40,"","","Forest","George","09/27/15",3,673277.433208,3990305.98191,592,471456,0.0604372595712827,2.76330620888621,70.2
"564","S8","Upstream",114.3,0,"","","Forest","George","09/27/15",3,673271.523271,3990306.2904,592,469512,0.0604372595712827,6.39493612432852,114.9
"565","S8","Upstream",109.728,40,"","","Forest","George","09/27/15",3,673266.478562,3990305.68799,592,469332,0.0604372595712827,7.17709856107831,120.49
"566","S8","Upstream",147.32,0,"","","Forest","George","09/27/15",3,673261.966211,3990303.62808,593,469296,0.0604372595712827,7.00942597049288,119.36
"567","S8","Upstream",101.6,0,"","","Forest","George","09/27/15",3,673257.369297,3990301.92497,593,469296,0.0604372595712827,6.59598781913519,116.41
"568","S8","Upstream",76.2,0,"","","Forest","George","09/27/15",3,673254.477268,3990298.90494,593,469296,0.0604372595712827,9.28923647105694,132.05
"569","S8","Upstream",106.68,0,"","","Forest","George","09/27/15",3,673248.930054,3990298.153,593,466740,0.0604372595712827,9.94582798401825,134.57
"570","S8","Upstream",83.82,0,"","","Forest","George","09/27/15",3,673244.613977,3990295.95748,594,466200,0.0604372595712827,1.12885022815317,31.01
"571","S8","Upstream",100.584,10,"","","Forest","George","09/27/15",3,673240.456271,3990292.37432,594,466200,0.0604372595712827,2.84289762657136,71.4
"572","S8","Upstream",119.38,0,"","","Forest","George","09/27/15",3,673236.619726,3990291.34933,594,466164,0.0604372595712827,1.80821890919469,48.98
"573","S8","Upstream",107.696,20,"","","Forest","George","09/27/15",3,673233.824126,3990287.48067,594,466164,0.0604372595712827,4.17451360588893,92.25
"574","S8","Upstream",162.56,0,"","","Forest","George","09/27/15",3,673228.434607,3990286.11416,594,466056,0.0604372595712827,8.7770235419739,129.26
"575","S8","Upstream",43.434,10,"","","Forest","George","09/27/15",3,673224.283691,3990287.89926,594,465156,0.0604372595712827,8.28339124075137,126.63
"576","S8","Upstream",218.44,0,"","","Forest","George","09/27/15",3,673220.522995,3990286.33775,595,465156,0.0604372595712827,1.75975770805962,47.73
"577","S8","Upstream",54.864,60,"","","Forest","George","09/27/15",3,673217.547504,3990282.0849,594,395784,0.0604372595712827,6.12741059809923,105.21
"578","S8","Upstream",130.302,10,"","","Forest","George","09/27/15",3,673212.867425,3990281.31948,594,394128,0.0604372595712827,5.38776058750227,98.91
"579","S8","Upstream",119.888,20,"","","Forest","George","09/27/15",3,673208.882158,3990281.9417,595,394128,0.0604372595712827,9.66810238570906,124.49
"580","S8","Upstream",172.72,0,"","","Forest","George","09/27/15",3,673207.776979,3990286.44966,595,394020,0.0604372595712827,1.31804539193399,33.95
"581","S8","Upstream",165.1,0,"","","Forest","George","09/27/15",3,673202.877398,3990287.17368,595,393912,0.0604372595712827,3.39215006423183,75.66
"582","S8","Upstream",148.59,10,"","","Forest","George","09/27/15",3,673198.254206,3990288.7578,596,393912,0.0604372595712827,3.74691070662811,80.72
"583","S8","Upstream",157.48,0,"","","Forest","George","09/27/15",3,673195.721639,3990292.38915,597,391644,0.0604372595712827,8.38674076693133,118.55
"584","S8","Upstream",86.868,40,"","","Forest","George","09/27/15",3,673192.716384,3990296.14133,597,391176,0.0604372595712827,9.77583539788611,124.53
"585","S8","Upstream",96.012,10,"","","Forest","George","09/27/15",3,673188.811124,3990298.98337,598,391176,0.0604372595712827,2.17421347484924,53.8
"586","S8","Upstream",111.76,20,"","","Forest","George","09/27/15",3,673184.193561,3990300.36963,598,390996,0.0604372595712827,4.94897745107301,94.44
"587","S8","Upstream",165.1,0,"","","Forest","George","09/27/15",3,673179.722543,3990299.75285,596,390996,0.0604372595712827,4.2227008738555,86.53
"588","S8","Upstream",132.588,10,"","","Forest","George","09/27/15",3,673174.291394,3990301.51224,597,390960,0.0604372595712827,3.96235235431232,83.31
"589","S8","Upstream",105.664,20,"","","Forest","George","09/27/15",3,673169.932999,3990302.00659,597,390168,0.0604372595712827,2.06659305677749,51.46
"590","S8","Upstream",82.55,50,"","","Forest","George","09/27/15",3,673165.589737,3990302.24133,597,372312,0.0604372595712827,8.12937055341899,114.86
"591","S8","Upstream",109.22,0,"","","Forest","George","09/27/15",3,673161.005638,3990300.35396,598,372312,0.0604372595712827,2.28224878036417,54.95
"592","S8","Upstream",88.9,0,"","","Forest","George","09/27/15",3,673163.607578,3990296.33067,598,372312,0.0604372595712827,3.29495756560937,72.54
"593","S8","Upstream",83.82,0,"","","Forest","George","09/27/15",3,673162.479122,3990292.14604,598,371808,0.0604372595712827,8.97751258895732,118.74
"594","S8","Upstream",41.91,70,"","","Forest","George","09/27/15",3,673158.448612,3990293.97816,598,371808,0.0604372595712827,6.432365169283,104.77
"595","S8","Upstream",142.24,0,"","","Forest","George","09/27/15",3,673155.852066,3990297.79692,599,371808,0.0604372595712827,9.32782024680637,120.21
"596","S8","Upstream",59.436,40,"","","Forest","George","09/27/15",3,673154.997419,3990302.09342,599,371808,0.0604372595712827,9.58083305251785,121.22
"597","S8","Upstream",160.02,0,"","","Forest","George","09/27/15",3,673149.867158,3990301.92986,601,371808,0.0604372595712827,3.31712881638668,72.83
"598","S8","Upstream",60.4266,39,"","","Forest","George","09/27/15",3,673150.303163,3990297.88345,601,371808,0.0604372595712827,5.27269976353273,95.58
"599","S8","Upstream",160.02,0,"","","Forest","George","09/27/15",3,673151.157171,3990293.14901,600,371700,0.0604372595712827,2.59447549073957,60.88
"600","S8","Upstream",173.736,10,"","","Forest","George","09/27/15",3,673147.686347,3990290.60056,601,370980,0.0604372595712827,8.29098669718951,115.49
"601","S8","Upstream",149.86,0,"","","Forest","George","09/27/15",3,673143.425846,3990292.2993,599,370980,0.0604372595712827,6.64579169638455,106.13
"602","S8","Upstream",115.824,40,"","","Forest","George","09/27/15",3,673138.679377,3990292.69622,598,369324,0.0604372595712827,1.75441903085448,43.52
"603","S8","Upstream",111.76,0,"","","Forest","George","09/27/15",3,673134.327064,3990294.48937,598,369324,0.0604372595712827,2.74363609915599,63.38
"604","S8","Upstream",101.6,50,"","","Forest","George","09/27/15",3,673129.705946,3990294.59989,597,368280,0.0604372595712827,5.58609840017743,97.92
"605","S8","Upstream",138.176,20,"","","Forest","George","09/27/15",3,673127.027056,3990296.61874,600,368280,0.0604372595712827,5.43966493825428,96.68
"606","S8","Upstream",105.664,20,"","","Forest","George","09/27/15",3,673122.849726,3990300.22262,599,368208,0.0604372595712827,4.46162245143205,87.16
"607","S8","Upstream",123.952,20,"","","Forest","George","09/27/15",3,673118.664838,3990303.99039,600,368208,0.0604372595712827,2.52682806923985,59.41
"608","S8","Upstream",130.302,10,"","","Forest","George","09/27/15",3,673114.21807,3990306.04425,600,367920,0.0604372595712827,4.55206527584232,88.11
"609","S8","Upstream",180.848,20,"","","Forest","George","09/27/15",3,673109.924094,3990306.54478,600,367236,0.0604372595712827,5.81885388935916,99.7
"610","S8","Upstream",85.344,40,"","","Forest","George","09/27/15",3,673104.186437,3990306.82915,600,366480,0.0604372595712827,9.35741617693566,119.62
"611","S8","Upstream",127,0,"","","Forest","George","09/27/15",3,673100.593928,3990308.94717,600,366480,0.0604372595712827,8.4600145870354,115.72
"612","S8","Upstream",134.62,0,"","","Forest","George","09/27/15",3,673100.310983,3990314.42755,601,365904,0.0604372595712827,5.24023543298244,94.67
"613","S8","Upstream",127,0,"","","Forest","George","09/27/15",3,673097.823908,3990317.99867,601,365904,0.0604372595712827,8.88522599101998,117.57
"614","S8","Upstream",134.874,10,"","","Forest","George","09/27/15",3,673094.431778,3990321.39911,603,342828,0.0604372595712827,1.335450300714,32.61
"616","S8","Upstream",162.56,0,"","","Forest","George","09/27/15",3,673086.586495,3990328.38336,603,342720,0.0604372595712827,6.13299598824233,99.28
"617","S8","Upstream",152.4,0,"","","Forest","George","09/27/15",3,673090.040044,3990329.98513,603,340308,0.0604372595712827,6.70705529488623,102.86
"618","S8","Upstream",233.68,0,"","","Forest","George","09/27/15",3,673091.206936,3990335.01382,604,340308,0.0604372595712827,5.50216544372961,94.15
"619","S8","Upstream",167.64,0,"","","Forest","George","09/27/15",3,673090.841296,3990339.62007,605,340272,0.0604372595712827,6.31222935859114,100.25
"620","S8","Upstream",67.31,50,"","","Forest","George","09/27/15",3,673085.85318,3990341.7404,604,340272,0.0604372595712827,6.51107092155144,101.59
"621","S8","Upstream",71.628,40,"","","Forest","George","09/27/15",3,673081.903946,3990343.20582,604,338400,0.0604372595712827,7.90157752390951,109.35
"622","S8","Upstream",78.74,0,"","","Forest","George","09/27/15",3,673078.521494,3990347.02084,604,338400,0.0604372595712827,5.59624531213194,94.7
"624","S8","Upstream",20.32,0,"","","Forest","George","09/27/15",3,673069.89282,3990351.33893,606,333792,0.0604372595712827,2.47912836191244,56.29
"625","S8","Upstream",139.7,0,"","","Forest","George","09/27/15",3,673065.971572,3990353.35958,606,333756,0.0604372595712827,9.02944378694519,113.82
"626","S8","Upstream",106.68,0,"","","Forest","George","09/27/15",3,673061.572066,3990355.08025,607,331992,0.0604372595712827,1.13273415272124,27.37
"627","S8","Upstream",88.9,0,"","","Forest","George","09/27/15",3,673056.516284,3990353.85726,605,331992,0.0604372595712827,8.49235058226623,111.28
"628","S8","Upstream",89.154,10,"","","Forest","George","09/27/15",3,673054.668418,3990350.684,605,331992,0.0604372595712827,1.1627958714962,28.09
"629","S8","Upstream",157.48,0,"","","Forest","George","09/27/15",3,673049.999688,3990348.88369,606,331992,0.0604372595712827,2.08736913139001,48.73
"630","S8","Upstream",104.14,0,"","","Forest","George","09/27/15",3,673045.271845,3990350.19304,607,314352,0.0604372595712827,4.02339462237433,77.03
"631","S8","Upstream",144.78,0,"","","Forest","George","09/27/15",3,673041.513281,3990349.24981,607,314208,0.0604372595712827,2.70227342913859,58.77
"632","S8","Upstream",99.06,0,"","","Forest","George","09/27/15",3,673036.636785,3990349.49639,609,313380,0.0604372595712827,1.46366437594406,34.44
"633","S8","Upstream",70.866,10,"","","Forest","George","09/27/15",3,673030.187381,3990350.22954,608,313344,0.0604372595712827,6.30041719507426,96.87
"634","S8","Upstream",73.66,0,"","","Forest","George","09/27/15",3,673028.208402,3990353.15693,608,311688,0.0604372595712827,8.951060769381,110.37
"635","S8","Upstream",86.36,0,"","","Forest","George","09/27/15",3,673023.5865,3990356.72578,609,311688,0.0604372595712827,5.15545911039226,88
"636","S8","Upstream",109.22,0,"","","Forest","George","09/27/15",3,673020.47885,3990360.14529,609,310824,0.0604372595712827,1.77905490901321,41.22
"637","S8","Upstream",137.16,0,"","","Forest","George","09/27/15",3,673018.673521,3990364.53625,609,310824,0.0604372595712827,1.52476945379749,35.71
"638","S8","Upstream",146.304,10,"","","Forest","George","09/27/15",3,673015.444469,3990367.92384,610,310824,0.0604372595712827,9.48003503633663,112.28
"639","S8","Upstream",134.62,0,"","","Forest","George","09/27/15",3,673010.135969,3990368.43658,610,310392,0.0604372595712827,4.14675109554082,78.02
"640","S8","Upstream",57.15,50,"","","Forest","George","09/27/15",3,673008.57297,3990371.51379,610,310392,0.0604372595712827,5.06095625972375,87.03
"641","S8","Upstream",27.432,40,"","","Forest","George","09/27/15",3,673005.165469,3990374.96523,609,310104,0.0604372595712827,8.14115950535052,106.65
"642","S8","Upstream",134.874,10,"","","Forest","George","09/27/15",3,673001.290016,3990378.12888,610,310104,0.0604372595712827,1.87785766343586,43.24
"643","S8","Upstream",121.158,10,"","","Forest","George","09/27/15",3,672998.408888,3990382.92299,610,301248,0.0604372595712827,4.40076779969968,79.77
"644","S8","Upstream",164.592,10,"","","Forest","George","09/27/15",3,672995.906721,3990387.30786,611,30780,0.0604372595712827,8.6929523658473,42.43
"645","S9","Upstream",66.294,10,"","","Forest","George","09/27/15",2,672996.139636,3990391.4688,612,30708,0.134267743727358,6.57532342709601,37.1
"646","S9","Upstream",25.4,0,"","","Forest","George","09/27/15",2,672996.976562,3990395.38497,613,30708,0.134267743727358,7.66063368227333,39.47
"648","S9","Upstream",25.4,0,"","","Forest","George","09/27/15",2,672997.076492,3990403.21654,616,30024,0.134267743727358,1.95778525201604,16.43
"649","S9","Upstream",50.8,0,"","","Forest","George","09/27/15",2,672994.080629,3990406.49898,613,30024,0.134267743727358,3.85224243765697,27.72
"650","S9","Upstream",66.04,0,"","","Forest","George","09/27/15",2,672992.610382,3990409.34786,614,29772,0.134267743727358,4.58387570059858,30.65
"651","S9","Upstream",10.16,0,"","","Forest","George","09/27/15",2,672989.804713,3990413.04978,615,29772,0.134267743727358,1.50144244753756,12.73
"654","S9","Upstream",27.94,0,"","","Forest","George","09/27/15",2,672990.841925,3990424.23362,615,29340,0.134267743727358,2.73486745078117,21.58
"655","S9","Upstream",86.36,0,"","","Forest","George","09/27/15",2,672991.276027,3990428.42561,617,28692,0.134267743727358,1.32821520115249,11.11
"656","S10","Upstream",5.08,0,"","","Forest","George","09/27/15",1,672992.418098,3990432.73166,617,12960,0.190944157275648,5.72404800984077,24.15
"657","S10","Upstream",45.72,0,"","","Forest","George","09/27/15",1,672993.173172,3990438.15596,618,12528,0.190944157275648,1.46215575491078,8.45
"658","S10","Upstream",12.7,0,"","","Forest","George","09/27/15",1,672993.848211,3990443.41575,618,12528,0.190944157275648,7.36355341039598,26.62
"659","S10","Upstream",7.62,0,"","","Forest","George","09/27/15",1,672993.786702,3990448.21933,619,11664,0.190944157275648,3.45157244359143,17.22
"660","S10","Upstream",33.02,0,"","Ends at a pipe draining an impoundment on private land","Forest","George","09/27/15",1,672994.438071,3990453.54125,621,10404,0.190944157275648,5.19290733314119,21.04
"661","S11","Upstream",27.94,0,"","","Forest","George","09/27/15",1,672988.7198,3990433.31292,617,28692,0.306804135355944,5.12923414073884,30.73
"664","S11","Upstream",12.7,0,"","","Forest","George","09/27/15",1,672973.592322,3990442.04388,621,15084,0.306804135355944,4.85775468428619,22.98
"665","S11","Upstream",38.1,0,"","Ends at a road on private land","Forest","George","09/27/15",1,672970.770042,3990446.97256,624,14976,0.306804135355944,4.62258506449871,22.26
"666","S12","Upstream",147.32,0,"","","Forest","George","09/27/15",3,672993.528733,3990385.07857,611,301248,0.0151446754549288,5.81633958872408,98.14
"667","S12","Upstream",149.86,0,"","","Forest","George","09/27/15",3,672991.040264,3990381.9939,611,301248,0.0151446754549288,6.9131993688643,104.73
"668","S12","Upstream",71.12,20,"","","Forest","George","09/27/15",3,672989.552407,3990379.28887,611,301248,0.0151446754549288,8.58418309479021,112.31
"669","S12","Upstream",132.08,0,"","","Forest","George","09/27/15",3,672987.003348,3990375.93566,611,270216,0.0151446754549288,2.38171153631993,57.65
"670","S12","Upstream",127,0,"","","Forest","George","09/27/15",3,672982.238338,3990376.15606,610,270144,0.0151446754549288,2.9162654937245,65.92
"671","S12","Upstream",35.814,70,"","","Forest","George","09/27/15",3,672978.384015,3990376.80982,611,270144,0.0151446754549288,7.03892238647677,100.81
"672","S12","Upstream",41.91,70,"","","Forest","George","09/27/15",3,672973.418257,3990375.96254,611,269352,0.0151446754549288,4.38867513788864,82.75
"673","S12","Upstream",39.116,30,"","","Forest","George","09/27/15",3,672969.436167,3990376.59159,610,269064,0.0151446754549288,8.76832937519066,107.91
"674","S12","Upstream",185.42,0,"","","Forest","George","09/27/15",3,672965.542043,3990374.9269,610,267444,0.0151446754549288,9.2935378793627,109.42
"675","S12","Upstream",172.72,0,"","","Forest","George","09/27/15",3,672965.477367,3990378.91861,610,267444,0.0151446754549288,2.07683847285807,52.06
"676","S12","Upstream",104.14,0,"","","Forest","George","09/27/15",3,672968.259681,3990382.9485,611,269064,0.0151446754549288,3.92709838389419,78.17
"677","S12","Upstream",42.672,40,"","","Forest","George","09/27/15",3,672968.420671,3990387.6082,613,269064,0.0151446754549288,3.32168724318035,71.22
"678","S12","Upstream",10.16,0,"","","Forest","George","09/27/15",3,672967.075222,3990391.77496,615,269064,0.0151446754549288,6.1246786529664,95.66
"679","S12","Upstream",68.58,0,"","","Forest","George","09/27/15",3,672962.975471,3990392.62131,614,267444,0.0151446754549288,2.85937600815669,64.85
"680","S12","Upstream",111.76,0,"","","Forest","George","09/27/15",3,672960.502408,3990389.81073,611,267444,0.0151446754549288,2.10978600126691,52.66
"681","S12","Upstream",81.28,0,"","","Forest","George","09/27/15",3,672962.679459,3990385.55372,611,267444,0.0151446754549288,8.72136069973931,107.47
"682","S12","Upstream",32.766,70,"","","Forest","George","09/27/15",3,672961.187557,3990381.20737,610,267444,0.0151446754549288,4.64283374976367,84.77
"683","S12","Upstream",48.768,20,"","","Forest","George","09/27/15",3,672957.085427,3990382.90521,610,267408,0.0151446754549288,1.82638411317021,47.25
"684","S12","Upstream",121.92,0,"","","Forest","George","09/27/15",3,672954.206037,3990386.11827,611,267408,0.0151446754549288,8.14750822912902,105.3
"685","S12","Upstream",109.22,0,"","","Forest","George","09/27/15",3,672950.223649,3990385.99966,611,267336,0.0151446754549288,5.26236506341957,89.68
"686","S12","Upstream",40.64,0,"","","Forest","George","09/27/15",3,672947.147834,3990382.98588,612,267336,0.0151446754549288,7.39195197308436,102.06
